mx,adolfo lopez mateos,Adolfo López Mateos,27,,17.383333,-91.4
mx,adolfo lopez mateos,Adolfo Lopez Mateos,28,,22.833333,-99.183333
mx,adolfo lopez mateos,Adolfo López Mateos,29,,19.505556,-98.391667
mx,adolfo lopez mateos,Adolfo López Mateos,30,,17.625,-94.216667
mx,adolfo lopez mateos,Adolfo López Mateos,32,,22.133333,-103.016667
mx,adolfo ruiz cortines,Adolfo Ruiz Cortines,06,,28.933333,-107.5
mx,adolfo ruiz cortines,Adolfo Ruiz Cortínes,15,,19.600278,-99.031389
mx,adolfo ruiz cortines,Adolfo Ruíz Cortínes,16,,19.833333,-102.216667
mx,adolfo ruiz cortines,Adolfo Ruíz Cortínes,25,12947,25.75,-108.75
mx,adolfo ruiz cortinez,Adolfo Ruíz Cortinez,02,,31.9,-116.533333
mx,adolfo ruiz cortinez,Adolfo Ruíz Cortínez,05,,14.855556,-92.516667
mx,adolfo ruiz cortinez,Adolfo Ruíz Cortinez,08,,18.938889,-103.940278
mx,adolfo ruiz cortinez,Adolfo Ruiz Cortinez,25,,25.708333,-108.725
mx,adolfo ruiz cortinez,Adolfo Ruíz Cortínez,30,,17.633333,-95.016667
mx,adoves,Adoves,06,,27.566667,-106
mx,adrianas,Adrianas,06,,27.666667,-105.183333
mx,adrianes,Adrianes,06,,27.666667,-105.183333
mx,adrian salinas,Adrián Salinas,07,,28.45,-100.883333
mx,aduana,Aduana,23,,20.991667,-86.866667
mx,aduana,Aduana,26,,27.05,-109
mx,aduana del sasabe,Aduana del Sásabe,26,,31.45,-111.516667
mx,aduana el oasis,Aduana El Oasis,26,,29.683333,-111.05
mx,aedo,Aedo,10,,25.733333,-103.583333
mx,africa,Africa,05,,16.95,-91.316667
mx,africa,África,23,,18.083333,-88.716667
mx,agapito,Agapito,23,,20.866667,-87.354167
mx,agayata,Agayata,30,,18.4,-95
mx,a gez,A Gez,06,,28.216667,-105.383333
mx,agiabampo,Agiabampo,26,,26.35,-109.133333
mx,agonia,Agonía,20,,16.55,-95.583333
mx,agoreachic,Agoreachic,06,,28.916667,-108
mx,agoriachic,Agoríachic,06,,28.916667,-108
mx,agostaderito,Agostaderito,01,,21.766667,-102.3625
mx,agostadero,Agostadero,02,,31.5,-115.833333
mx,agostadero,Agostadero,06,,26.9,-106.683333
mx,agostadero,Agostadero,10,,24.866667,-104.6
mx,agostadero,Agostadero,15,,19.9875,-100.016667
mx,agostadero,Agostadero,30,,19.433333,-96.4
mx,agostadero de abajo,Agostadero de Abajo,06,,27.516667,-105.883333
mx,agostadero de aguirre,Agostadero de Aguirre,06,,26.9,-106.683333
mx,agostadero de charcas,Agostadero de Charcas,11,,21.35,-99.933333
mx,agostaderos,Agostaderos,25,,25.566667,-107.083333
mx,agostadero y anexas,Agostadero y Anexas,06,,27.516667,-105.9
mx,agostitlan,Agostitlán,16,,19.55,-100.683333
mx,agosto,Agosto,06,,31.083333,-108.05
mx,agosto,Agosto,08,,19.394444,-103.730556
mx,agosto,Agosto,14,,19.516667,-103.483333
mx,agotare,Agotare,06,,27.716667,-107.85
mx,agotepe,Agotepe,30,,17.4,-94.733333
mx,agotope,Agotope,30,,17.4,-94.733333
mx,agoyola,Agoyola,30,,17.933333,-94.3
mx,agoyota,Agoyota,30,,18.4,-95
mx,agricola,Agrícola,09,,19.416667,-99.066667
mx,agricola oriental,Agrícola Oriental,09,,19.4,-99.066667
mx,agricola oriental norte,Agrícola Oriental Norte,09,,19.416667,-99.066667
mx,agricola oriental sur,Agrícola Oriental Sur,09,,19.4,-99.066667
mx,agricultures del norte,Agricultures del Norte,27,,17.933333,-91.083333
mx,agronomos mexicanos,Agrónomos Mexicanos,05,,16.345833,-93.531944
mx,agua amarga,Agua Amarga,02,,31.366667,-116.05
mx,agua amarga,Agua Amarga,03,,23.984722,-109.906944
mx,agua amarga,Agua Amarga,15,,18.966667,-99.75
